"agents,0,boundary,mass","agents,0,boundary,volume","agents,0,boundary,width","agents,0,boundary,length","agents,0,boundary,surface_area","agents,0,internal,protein","agents,1,boundary,mass","agents,1,boundary,volume","agents,1,boundary,width","agents,1,boundary,length","agents,1,boundary,surface_area","agents,1,internal,protein","agents,00,boundary,mass","agents,00,boundary,volume","agents,00,boundary,width","agents,00,boundary,length","agents,00,boundary,surface_area","agents,00,internal,protein","agents,01,boundary,mass","agents,01,boundary,volume","agents,01,boundary,width","agents,01,boundary,length","agents,01,boundary,surface_area","agents,01,internal,protein","agents,10,boundary,mass","agents,10,boundary,volume","agents,10,boundary,width","agents,10,boundary,length","agents,10,boundary,surface_area","agents,10,internal,protein","agents,11,boundary,mass","agents,11,boundary,volume","agents,11,boundary,width","agents,11,boundary,length","agents,11,boundary,surface_area","agents,11,internal,protein","colony_global,mass","colony_global,volume",time
2273.133248135182,2.0541229761540927,1.0,2.948723936321808,8.47829129241552,65498223.0,2273.1332134299164,2.0541229446038507,1.0,2.948723896150792,8.478291166214552,65498222.0,2293.3459594268,2.0723882471950614,1.0,2.9719800017064752,8.551352376579395,66080633.5,2293.346063542598,2.0723883733960293,1.0,2.9719801623905386,8.551352881383268,66080636.5,2293.3460982478637,2.072388404946271,1.0,2.9719802025615536,8.551353007584233,66080637.5,2293.3461676583956,2.0723884680467544,1.0,2.9719802829035844,8.551353259986168,66080639.5,4546.266461565098,4.108245920757943,45.0
2286.8130575179603,2.0664847710319836,1.0,2.964463462404243,8.527738471927083,65892394.0,2286.813022812694,2.066484739481742,1.0,2.9644634222332282,8.527738345726117,65892393.0,2307.1473760614494,2.0848599631152727,1.0,2.9878594836067913,8.601239240260242,66478308.5,2307.1475148825134,2.084860057765998,1.0,2.987859604119838,8.601239618863143,66478312.5,2307.1475148825134,2.0848600893162397,1.0,2.987859644290853,8.601239745064108,66478312.5,2307.147584293045,2.084860152416723,1.0,2.987859724632884,8.601239997466042,66478314.5,4573.626080330654,4.132969510513726,46.0
2300.5751877915595,2.0789209613799637,1.0,2.9802977117411453,8.577483233319004,66288937.0,2300.5751530862935,2.0789209298297218,1.0,2.9802976715701295,8.577483107118036,66288936.0,2321.0318771027705,2.0974067055104086,1.0,3.0038344921818836,8.651426209840784,66878377.5,2321.0319812185685,2.0974068317113757,1.0,3.0038346528659456,8.651426714644654,66878380.5,2321.0319812185685,2.0974068317113757,1.0,3.0038346528659456,8.651426714644654,66878380.5,2321.0320506291005,2.097406894811859,1.0,3.0038347332079764,8.651426967046586,66878382.5,4601.1503408778535,4.157841891209685,47.0
2314.4201248297036,2.0914319889014177,1.0,2.996227246726731,8.627527343404822,66687866.0,2314.4200901244376,2.091431957351176,1.0,2.9962272065557154,8.627527217203856,66687865.0,2334.9999484244877,2.110028979184337,1.0,3.019905670167999,8.701915304536499,67280854.5,2335.0000178350197,2.1100290738350624,1.0,3.0199057906810456,8.7019156831394,67280856.5,2335.0000178350197,2.1100290738350624,1.0,3.0199057906810456,8.7019156831394,67280856.5,2335.0000872455507,2.110029136935546,1.0,3.0199058710230764,8.701915935541333,67280858.5,4628.840214954142,4.182863946252594,48.0
2328.348389211382,2.1040182952997304,1.0,3.0122526297552152,8.67787256899807,67089196.0,2328.3483545061154,2.104018263749489,1.0,3.0122525895842003,8.677872442797106,67089195.0,2349.0520411950565,2.1227272258404435,1.0,3.036073579959355,8.752708291160925,67685752.5,2349.0521453108545,2.122727288940927,1.0,3.0360736603013856,8.752708543562857,67685755.5,2349.0521453108545,2.122727288940927,1.0,3.0360736603013856,8.752708543562857,67685755.5,2349.0521800161205,2.1227273520414096,1.0,3.0360737406434155,8.75270879596479,67685756.5,4656.696743717497,4.208036559049219,49.0
2342.360466810316,2.116680353828529,1.0,3.028374463391833,8.728520803113266,67492941.0,2342.36043210505,2.116680322278287,1.0,3.028374423220817,8.728520676912296,67492940.0,2363.1887454039993,2.1355018556318695,1.0,3.05233874377915,8.803806810326627,68093088.5,2363.1888495197973,2.135501950282595,1.0,3.0523388642921967,8.803807188929529,68093091.5,2363.1888495197973,2.135501950282595,1.0,3.0523388642921967,8.803807188929529,68093091.5,2363.1888842250637,2.135501981832837,1.0,3.0523389044632125,8.803807315130499,68093092.5,4684.720898915366,4.233360676106816,50.0
2356.456878205497,2.1294186061911966,1.0,3.0445933100307974,8.779473812563936,67899116.0,2356.4568435002316,2.1294185746409546,1.0,3.044593269859782,8.77947368636297,67899115.0,2377.410477514508,2.1483534049127266,1.0,3.06870184453465,8.855213007450056,68502874.5,2377.4105816303054,2.148353499563452,1.0,3.0687019650476968,8.855213386052958,68502877.5,2377.4105816303054,2.148353499563452,1.0,3.0687019650476968,8.855213386052958,68502877.5,2377.4106163355714,2.148353531113694,1.0,3.0687020052187126,8.855213512253926,68502878.5,4712.913721705729,4.258837180832151,51.0
2370.6381092706474,2.142233525641361,1.0,3.0609097722373426,8.830733490364594,68307735.0,2370.6380745653814,2.1422334940911196,1.0,3.0609097320663277,8.830733364163628,68307734.0,2391.717827516102,2.161282252285916,1.0,3.0851633642780403,8.906928396942813,68915127.5,2391.717896926634,2.161282346936641,1.0,3.0851634847910865,8.906928775545715,68915129.5,2391.717896926634,2.161282346936641,1.0,3.0851634847910865,8.906928775545715,68915129.5,2391.7179316319,2.161282378486883,1.0,3.0851635249621023,8.906928901746682,68915130.5,4741.276183836029,4.284467019732481,52.0
2384.904715290023,2.1551255538824066,1.0,3.077324412405684,8.882301603328777,68718814.0,2384.904645879491,2.155125522332165,1.0,3.0773243722346693,8.882301477127811,68718812.0,2406.11124657724,2.174288934105547,1.0,3.1017239859165824,8.958955124221337,69329860.5,2406.111315987772,2.174288997206031,1.0,3.1017240662586136,8.958955376623273,69329862.5,2406.1113506930374,2.174288997206031,1.0,3.1017240662586136,8.958955376623273,69329863.5,2406.1113506930374,2.1742890287562724,1.0,3.101724106429629,8.958955502824239,69329863.5,4769.809361169514,4.310251076214572,53.0
2399.2571474320794,2.1680951957182026,1.0,3.0938378732720713,8.934180170671961,69132366.0,2399.2570780215474,2.168095132617719,1.0,3.0938377929300405,8.934179918270026,69132364.0,2420.5912899821765,2.1873738605247635,1.0,3.118384231673479,9.011294829898205,69747089.5,2420.5913593927075,2.187373923625247,1.0,3.1183843120155097,9.011295082300137,69747091.5,2420.591394097974,2.1873739551754885,1.0,3.1183843521865247,9.011295208501103,69747092.5,2420.591394097974,2.1873739551754885,1.0,3.1183843521865247,9.011295208501103,69747092.5,4798.514225453627,4.336190328335922,54.0
2413.6959609810733,2.18114286130189,1.0,3.1104506770597022,8.98637083300671,69548407.0,2413.6958915705413,2.1811427982014067,1.0,3.1104505967176714,8.986370580604778,69548405.0,2435.1585130151657,2.2005375363474333,1.0,3.1351447442849762,9.063949533188882,70166830.5,2435.158547720432,2.200537599447916,1.0,3.1351448246270057,9.063949785590813,70166831.5,2435.158582425698,2.2005376309981584,1.0,3.135144864798022,9.063949911791783,70166832.5,2435.158582425698,2.2005376309981584,1.0,3.135144864798022,9.063949911791783,70166832.5,4827.391852551615,4.362285659503296,55.0
2428.221676515993,2.1942690554373394,1.0,3.127163466504827,9.038875609548509,69966952.0,2428.221607105461,2.194268992336856,1.0,3.1271633861627963,9.038875357146573,69966950.0,2449.8133668446667,2.213780466377423,1.0,3.15200616648732,9.116921253308842,70589096.5,2449.813401549933,2.2137804979276656,1.0,3.1520062066583363,9.116921379509812,70589097.5,2449.813436255199,2.213780529477907,1.0,3.1520062468293517,9.11692150571078,70589098.5,2449.813436255199,2.213780529477907,1.0,3.1520062468293517,9.11692150571078,70589098.5,4856.443283621454,4.388538047774196,56.0
2442.834779910562,2.207474251378175,1.0,3.143976844172675,9.09169639331185,70388015.0,2442.83471050003,2.2074741882776916,1.0,3.1439767638306444,9.091696140909917,70388013.0,2464.5564414601995,2.227103060767879,1.0,3.168969020503715,9.170211630870664,71013904.5,2464.5564414601995,2.227103092318121,1.0,3.168969060674731,9.170211757071634,71013904.5,2464.556476165466,2.2271031238683627,1.0,3.1689691008457466,9.1702118832726,71013905.5,2464.556510870732,2.2271031238683627,1.0,3.1689691008457466,9.1702118832726,71013906.5,4885.669490410592,4.414948439655866,57.0
2457.5358264490355,2.2207588908277835,1.0,3.1608913724574657,9.144834951110283,70811612.0,2457.53579174377,2.2207588277273,1.0,3.160891292115435,9.144834698708351,70811611.0,2479.388257440754,2.2405058558729087,1.0,3.186033989241422,9.223822811290784,71441269.5,2479.388257440754,2.2405058558729087,1.0,3.186033989241422,9.223822811290784,71441269.5,2479.38829214602,2.2405058874231507,1.0,3.1860340294124376,9.223822937491754,71441270.5,2479.38829214602,2.2405059189733927,1.0,3.1860340695834535,9.22382306369272,71441270.5,4915.0716181928055,4.441517718555083,58.0
2472.3253367104026,2.2341234785900324,1.0,3.1779076940954445,9.198293302159279,71237758.0,2472.3253367104026,2.234123447039791,1.0,3.177907653924429,9.198293175958312,71237758.0,2494.3093353653185,2.25398932494614,1.0,3.2032016752656736,9.277756687583711,71871206.5,2494.3093353653185,2.25398932494614,1.0,3.2032016752656736,9.277756687583711,71871206.5,2494.3093353653185,2.2539893564963815,1.0,3.203201715436689,9.277756813784677,71871206.5,2494.309370070584,2.2539893564963815,1.0,3.203201715436689,9.277756813784677,71871207.5,4944.650673420805,4.468246925629823,59.0
2487.203900684184,2.2475684879185476,1.0,3.195026411651843,9.252073339473341,71666470.0,2487.2038659789187,2.2475684879185476,1.0,3.195026411651843,9.252073339473341,71666469.0,2509.3201611076165,2.2675539412411987,1.0,3.2204726811417013,9.332015152763944,72303729.5,2509.3201611076165,2.2675539412411987,1.0,3.2204726811417013,9.332015152763944,72303729.5,2509.3201611076165,2.2675539412411987,1.0,3.2204726811417013,9.332015152763944,72303729.5,2509.3201958128825,2.26755397279144,1.0,3.2204727213127167,9.332015278964912,72303730.5,4974.407766663103,4.495136975837095,60.0
2502.1720042441043,2.26109445516744,1.0,3.212248208033926,9.30617720846891,72097762.0,2502.1719695388383,2.2610944236171986,1.0,3.2122481678629105,9.306177082267943,72097761.0,2524.4213593624345,2.2812001464614697,1.0,3.237847569263722,9.38659997364503,72738856.5,2524.4213593624345,2.2812001464614697,1.0,3.237847569263722,9.38659997364503,72738856.5,2524.4213593624345,2.2812001464614697,1.0,3.237847569263722,9.38659997364503,72738856.5,2524.4213940677005,2.2812001780117113,1.0,3.237847609434737,9.386600099845994,72738857.5,5004.343973782943,4.522188878784639,61.0
2517.2301332638854,2.274701822040095,1.0,3.229573645635909,9.360606675959529,72531648.0,2517.2301332638854,2.274701790489853,1.0,3.2295736054648936,9.360606549758561,72531648.0,2539.613416003497,2.2949285085113043,1.0,3.2553270627100126,9.441513421844366,73176601.5,2539.613416003497,2.2949285085113043,1.0,3.2553270627100126,9.441513421844366,73176601.5,2539.613416003497,2.2949285085113043,1.0,3.2553270627100126,9.441513421844366,73176601.5,2539.613450708763,2.294928540061546,1.0,3.2553271028810276,9.441513548045332,73176602.5,5034.460266527771,4.549403612529948,62.0
2532.3789124383143,2.2883910302398958,1.0,3.2470032868520082,9.415363508758732,72968146.0,2532.3789124383143,2.2883910302398958,1.0,3.2470032868520082,9.415363508758732,72968146.0,2554.8969210203245,2.308739469094088,1.0,3.272911723874792,9.496757264175503,73616981.5,2554.8969210203245,2.308739469094088,1.0,3.272911723874792,9.496757264175503,73616981.5,2554.8969210203245,2.308739469094088,1.0,3.272911723874792,9.496757264175503,73616981.5,2554.8969557255905,2.30873950064433,1.0,3.272911764045807,9.49675739037647,73616982.5,5064.757824876629,4.5767820604797915,63.0
2547.6188276411144,2.302162647671195,1.0,3.2645378547605026,9.47044997848393,73407270.0,2547.6188623463804,2.302162647671195,1.0,3.2645378547605026,9.47044997848393,73407271.0,2570.27236028664,2.3226335645639313,1.0,3.2906022356653217,9.552333646054876,74060010.5,2570.2723949919055,2.3226335645639313,1.0,3.2906022356653217,9.552333646054876,74060011.5,2570.27236028664,2.3226335645639313,1.0,3.2906022356653217,9.552333646054876,74060010.5,2570.2723949919055,2.3226335961141733,1.0,3.2906022758363376,9.552333772255844,74060011.5,5095.237689987494,4.60432529534239,64.0
2562.9504688618076,2.3160171160373766,1.0,3.2821779117556074,9.525867851948657,73849037.0,2562.9505035670736,2.3160171475876186,1.0,3.282177951926623,9.525867978149623,73849038.0,2585.7403584972303,2.336611236624218,1.0,3.3083991604758185,9.608244334296021,74505706.5,2585.7403584972303,2.3366112681744595,1.0,3.3083992006468335,9.608244460496987,74505706.5,2585.7403584972303,2.336611236624218,1.0,3.3083991604758185,9.608244334296021,74505706.5,2585.7403932024963,2.3366112681744595,1.0,3.3083992006468335,9.608244460496987,74505707.5,5125.900972428881,4.632034263624995,65.0
2578.3743913846483,2.3299549716925525,1.0,3.299924140744588,9.58161927456936,74293463.0,2578.3744260899143,2.329955003242794,1.0,3.2999241809156032,9.581619400770325,74293464.0,2601.301470936351,2.3506730531793,1.0,3.3263032213845607,9.664491600516351,74954085.5,2601.301470936351,2.3506730531793,1.0,3.3263032213845607,9.664491600516351,74954085.5,2601.301470936351,2.3506730531793,1.0,3.3263032213845607,9.664491600516351,74954085.5,2601.3015056416175,2.350673084729542,1.0,3.326303261555576,9.664491726717317,74954086.5,5156.748817474563,4.6599099749353465,66.0
2593.8911504938915,2.3439767194405894,1.0,3.3177771844636896,9.637706265561507,74740564.0,2593.8911504938915,2.3439767509908314,1.0,3.3177772246347055,9.637706391762475,74740564.0,2616.9562181829915,2.3648195190330465,1.0,3.344315061127796,9.721077463931337,75405162.5,2616.9562181829915,2.3648195190330465,1.0,3.344315061127796,9.721077463931337,75405162.5,2616.9562181829915,2.3648195190330465,1.0,3.344315061127796,9.721077463931337,75405162.5,2616.956252888257,2.3648195505832885,1.0,3.344315101298812,9.721077590132303,75405163.5,5187.782300987783,4.68795347043142,67.0
2609.501266768526,2.3580828640853557,1.0,3.3357376856491605,9.694130844140574,75190355.0,2609.501301473792,2.3580828640853557,1.0,3.3357376856491605,9.694130844140574,75190356.0,2632.705155521406,2.379051107439083,1.0,3.362435282270756,9.778003817555483,75858953.5,2632.705155521406,2.379051107439083,1.0,3.362435282270756,9.778003817555483,75858953.5,2632.70512081614,2.379051107439083,1.0,3.362435282270756,9.778003817555483,75858952.5,2632.7051902266717,2.3790511389893245,1.0,3.3624353224417716,9.778003943756449,75858954.5,5219.002568242318,4.7161657281707114,68.0
2625.205330198074,2.372273878880478,1.0,3.353806246866232,9.750894903321061,75642853.0,2625.20536490334,2.37227391043072,1.0,3.353806287037248,9.750895029522031,75642854.0,2648.5488382358503,2.3933683232012783,1.0,3.380664527549689,9.835272680604264,76315474.5,2648.5488382358503,2.3933683232012783,1.0,3.380664527549689,9.835272680604264,76315474.5,2648.5488382358503,2.3933682916510364,1.0,3.3806644873786733,9.835272554403296,76315474.5,2648.5488729411163,2.39336835475152,1.0,3.380664567720704,9.835272806805229,76315475.5,5250.410695101415,4.7445477893111985,69.0
2641.0038960667903,2.386550300180067,1.0,3.371983551022168,9.808000588519418,76098074.0,2641.003965477322,2.386550331730309,1.0,3.371983591193184,9.808000714720386,76098076.0,2664.4879257263774,2.4077716711235,1.0,3.399003439700841,9.892886072293152,76774744.5,2664.4879257263774,2.4077716711235,1.0,3.399003439700841,9.892886072293152,76774744.5,2664.4879257263774,2.4077716711235,1.0,3.399003439700841,9.892886072293152,76774744.5,2664.487960431643,2.407771702673742,1.0,3.3990034798718565,9.892886198494118,76774745.5,5282.0078615441125,4.773100631910376,70.0
2656.897554364195,2.4009126327879913,1.0,3.3902702408532166,9.865449918951114,76556035.0,2656.897623774727,2.4009126958884743,1.0,3.390270321195247,9.865450171353048,76556037.0,2680.522938571976,2.422261750660343,1.0,3.4174527819735068,9.950846390440521,77236778.5,2680.522938571976,2.422261750660343,1.0,3.4174527819735068,9.950846390440521,77236778.5,2680.52290386671,2.422261750660343,1.0,3.4174527819735068,9.950846390440521,77236777.5,2680.522973277242,2.4222617822105845,1.0,3.417452822144522,9.950846516641487,77236779.5,5313.795178138922,4.801825328676466,71.0
2672.886860374544,2.415361413058359,1.0,3.4086669992666376,9.923245040032585,77016752.0,2672.886929785076,2.415361476158843,1.0,3.4086670796086693,9.923245292434522,77016754.0,2696.654397351636,2.4368390350654328,1.0,3.436013156932918,10.00915552806088,77701591.5,2696.654397351636,2.4368390350654328,1.0,3.436013156932918,10.00915552806088,77701591.5,2696.654397351636,2.436839003515191,1.0,3.436013116761903,10.009155401859914,77701591.5,2696.6544320569014,2.4368390666156743,1.0,3.4360131971039336,10.009155654261846,77701592.5,5345.77379015962,4.830722889217202,72.0
2688.9724040873584,2.42989714579504,1.0,3.4271744689986816,9.98138797097931,77480242.0,2688.9724734978904,2.4298972088955235,1.0,3.4271745493407124,9.981388223381245,77480244.0,2712.882961465409,2.4515039975923965,1.0,3.4546851671443077,10.067815378168735,78169202.5,2712.882926760143,2.4515039975923965,1.0,3.4546851671443077,10.067815378168735,78169201.5,2712.882926760143,2.4515039975923965,1.0,3.4546851671443077,10.067815378168735,78169201.5,2712.882996170675,2.4515040291426375,1.0,3.4546852073153222,10.0678155043697,78169203.5,5377.944877585249,4.859794354690564,73.0
2705.154740786894,2.444520367352144,1.0,3.4457933329566104,10.039880857207727,77946521.0,2705.154810197426,2.4445204304526276,1.0,3.445793413298641,10.03988110960966,77946523.0,2729.2091861975514,2.4662572376958267,1.0,3.473469575856968,10.126828338582456,78639627.5,2729.2091861975514,2.4662572061455847,1.0,3.473469535685952,10.12682821238149,78639627.5,2729.209151492286,2.4662572061455847,1.0,3.473469535685952,10.12682821238149,78639626.5,2729.209255608084,2.4662572692460683,1.0,3.473469616027983,10.126828464783422,78639629.5,5410.30955098432,4.889040797804771,74.0
2721.4344604626704,2.45923158253354,1.0,3.4645242338766717,10.09872571793331,78415606.0,2721.434529873202,2.4592316456340235,1.0,3.4645243142187025,10.098725970335245,78415608.0,2745.633661537585,2.481099260179592,1.0,3.4923670258071464,10.186196428517519,79112883.5,2745.6336962428504,2.481099260179592,1.0,3.4923670258071464,10.186196428517519,79112884.5,2745.6336268323184,2.481099228629351,1.0,3.492366985636132,10.186196302316553,79112882.5,2745.633765653383,2.481099323280076,1.0,3.4923671061491777,10.186196680919453,79112886.5,5442.868990335872,4.918463228167564,75.0
2737.8121531042093,2.4740313276933366,1.0,3.4833678546661275,10.157924698572497,78887514.0,2737.8122225147413,2.47403139079382,1.0,3.4833679350081583,10.15792495097443,78887516.0,2762.1569774750287,2.4960306013978046,1.0,3.5113781999021088,10.24592179339037,79588987.5,2762.1570468855602,2.4960306329480457,1.0,3.5113782400731233,10.245921919591332,79588989.5,2762.1569774750287,2.496030569847562,1.0,3.5113781597310925,10.2459216671894,79588987.5,2762.157116296092,2.4960306960485297,1.0,3.511378320415155,10.24592217199327,79588991.5,5475.624375618951,4.948062718487156,76.0
2754.2884087010316,2.488920139185645,1.0,3.5023248782322423,10.217479944541731,79362262.0,2754.288478111564,2.4889202022861285,1.0,3.502324958574273,10.217480196943665,79362264.0,2778.7797587046703,2.5110517977045714,1.0,3.530503781049114,10.306006578617437,80067957.5,2778.7798281152027,2.511051860805055,1.0,3.530503861391145,10.30600683101937,80067959.5,2778.7797587046703,2.5110517977045714,1.0,3.530503781049114,10.306006578617437,80067957.5,2778.779897525734,2.5110519239055384,1.0,3.530503941733176,10.306007083421303,80067961.5,5508.576886812596,4.977840341471774,77.0
2770.8638172426586,2.503898553364574,1.0,3.5213959874822764,10.277393601257447,79839867.0,2770.8638866531905,2.503898616465058,1.0,3.5213960678243077,10.277393853659381,79839869.0,2795.5025258054998,2.5261634170042457,1.0,3.5497444923264423,10.366453055816134,80549808.5,2795.5026299212977,2.5261634801047297,1.0,3.549744572668474,10.36645330821807,80549811.5,2795.5025605107653,2.5261634170042457,1.0,3.5497444923264423,10.366453055816134,80549809.5,2795.5026646265633,2.5261635432052127,1.0,3.5497446530105043,10.366453560620002,80549812.5,5541.727703895849,5.007797169829632,78.0
2787.538968718612,2.518967106584235,1.0,3.540581865323495,10.33766781413609,80320346.0,2787.5390381291436,2.5189671696847187,1.0,3.5405819456655263,10.337668066538026,80320348.0,2812.3259728828357,2.5413659325504545,1.0,3.5691009362993267,10.427263118000969,81034560.5,2812.326042293367,2.5413660272011795,1.0,3.5691010568123724,10.427263496603867,81034562.5,2812.3259728828357,2.5413659641006956,1.0,3.569100976470341,10.427263244201932,81034560.5,2812.326111703899,2.541366058751421,1.0,3.569101096983388,10.427263622804833,81034564.5,5575.078006847756,5.037934276268954,79.0
2804.314453118412,2.534126335198738,1.0,3.5598831946631613,10.398304728594102,80803716.0,2804.3145572342096,2.5341263982992213,1.0,3.5598832750051916,10.398304980996034,80803719.0,2829.2506552209325,2.5566599753480324,1.0,3.5885739163880745,10.48843928919128,81522229.5,2829.250689926198,2.556660038448516,1.0,3.5885739967301054,10.488439541593213,81522230.5,2829.2506552209325,2.5566599753480324,1.0,3.5885739163880745,10.48843928919128,81522229.5,2829.25075933673,2.5566601015489994,1.0,3.5885740770721366,10.488439793995148,81522232.5,5608.629010352622,5.0682527334979595,80.0
2821.190929842111,2.5493767755621928,1.0,3.579300658408537,10.459306490047922,81289996.0,2821.191033957909,2.549376870212918,1.0,3.579300778921583,10.45930686865082,81289999.0,2846.277162809312,2.5720460502008478,1.0,3.6081640753289346,10.54998358860254,82012832.5,2846.277197514578,2.5720460817510893,1.0,3.6081641154999495,10.549983714803506,82012833.5,2846.277162809312,2.5720460502008478,1.0,3.6081640753289346,10.54998358860254,82012832.5,2846.27726692511,2.572046144851573,1.0,3.6081641958419803,10.549983967205442,82012835.5,5642.3819638000205,5.09875364577511,81.0
2838.1689541739656,2.564719027129192,1.0,3.598835019808915,10.520675496315917,81779202.0,2838.169058289763,2.5647191217799175,1.0,3.598835140321962,10.520675874918819,81779205.0,2863.4061897532924,2.5875246934630107,1.0,3.6278720960291686,10.611898161651194,82506389.5,2863.406224458559,2.5875247250132527,1.0,3.6278721362001844,10.61189828785216,82506390.5,2863.4061897532924,2.5875246934630107,1.0,3.6278720960291686,10.611898161651194,82506389.5,2863.4062591638244,2.587524788113736,1.0,3.6278722165422153,10.611898540254096,82506391.5,5676.338012463729,5.129438148909109,82.0
2855.2491508087614,2.580153594703605,1.0,3.6184869216005455,10.58241376661357,82271352.0,2855.2492549245594,2.58015368935433,1.0,3.6184870421135913,10.582414145216472,82271355.0,2880.63829133713,2.6030965361393568,1.0,3.6476987819090874,10.674185532356578,83002916.5,2880.6383260423954,2.603096567689599,1.0,3.6476988220801037,10.674185658557548,83002917.5,2880.63829133713,2.6030965361393568,1.0,3.6476987819090874,10.674185532356578,83002916.5,2880.638360747661,2.6030965992398403,1.0,3.647698862251118,10.67418578475851,83002918.5,5710.49840573332,5.160307284057936,83.0
2872.4321444412867,2.595681046189783,1.0,3.638257086861704,10.644523572558281,82766464.0,2872.4322485570847,2.5956811408405085,1.0,3.6382572073747506,10.644523951161183,82766467.0,,,,,,,,,,,,,,,,,,,,,,,,,5744.864392998372,5.1913621870302915,84.0
2889.7185597663274,2.611301949492079,1.0,3.6581462386706707,10.707007185767466,83264556.0,2889.7186291768594,2.6113020441428043,1.0,3.6581463591837173,10.707007564370368,83264558.0,,,,,,,,,,,,,,,,,,,,,,,,,5779.437188943187,5.222603993634883,85.0
2907.1089867734054,2.6270168725148433,1.0,3.6781551001057236,10.769866877858522,83765645.0,2907.1090561839374,2.627016935615327,1.0,3.6781551804477544,10.769867130260458,83765647.0,,,,,,,,,,,,,,,,,,,,,,,,,5814.218042957343,5.2540338081301705,86.0
2924.604050157307,2.642826351612187,1.0,3.6982843540741253,10.833104794247898,84269749.0,2924.604154273105,2.6428264147126703,1.0,3.698284434416156,10.83310504664983,84269752.0,,,,,,,,,,,,,,,,,,,,,,,,,5849.208204430412,5.285652766324857,87.0
2942.204409318086,2.658730954688461,1.0,3.7185347236541544,10.896723206552995,84776887.0,2942.2045481391497,2.6587310493391865,1.0,3.7185348441672006,10.896723585155897,84776891.0,,,,,,,,,,,,,,,,,,,,,,,,,5884.408957457235,5.3174620040276475,88.0
2959.9106889505288,2.67473128119826,1.0,3.738906972095105,10.96072451259219,85287077.0,2959.9108624768583,2.6747314073992268,1.0,3.738907132779166,10.960725017396058,85287082.0,,,,,,,,,,,,,,,,,,,,,,,,,5919.821551427387,5.349462688597487,89.0
2977.7235484546886,2.690827899045935,1.0,3.7594018224752546,11.025110983982891,85800338.0,2977.723721981018,2.6908280567971437,1.0,3.759402023330331,11.025111614987726,85800343.0,,,,,,,,,,,,,,,,,,,,,,,,,5955.447270435707,5.381655955843079,90.0
2995.6435778200857,2.7070214076860806,1.0,3.780020038043898,11.089885018543473,86316687.0,2995.6437513464157,2.707021565437289,1.0,3.780020238898975,11.089885649548307,86316692.0,,,,,,,,,,,,,,,,,,,,,,,,,5991.287329166502,5.41404297312337,91.0
3013.6714711520403,2.7233123434728053,1.0,3.800762301708297,11.15504876169037,86836144.0,3013.67164467837,2.7233125012240142,1.0,3.8007625025633747,11.155049392695208,86836149.0,,,,,,,,,,,,,,,,,,,,,,,,,6027.34311583041,5.446624844696819,92.0
3031.8078531453384,2.7397013374109456,1.0,3.8216294168887623,11.220604737442933,87358727.0,3031.808026671668,2.7397014951621546,1.0,3.82162961774384,11.220605368447767,87358732.0,,,,,,,,,,,,,,,,,,,,,,,,,6063.615879817006,5.479402832573101,93.0
3050.0533832000333,2.756188957404853,1.0,3.8426221066635713,11.286555217418563,87884455.0,3050.053556726363,2.7561891151560616,1.0,3.8426223075186483,11.286555848423397,87884460.0,,,,,,,,,,,,,,,,,,,,,,,,,6100.106939926396,5.512378072560915,94.0
3068.408720716178,2.772775802909121,1.0,3.8637411342820185,11.352902599435634,88413347.0,3068.408859537242,2.7727759606603297,1.0,3.863741335137095,11.352903230440468,88413351.0,,,,,,,,,,,,,,,,,,,,,,,,,6136.81758025342,5.545551763569451,95.0
3086.8744903885595,2.7894624733783435,1.0,3.8849872629933966,11.419649281312523,88945421.0,3086.874629209623,2.7894625995793105,1.0,3.884987423677458,11.419649786116391,88945425.0,,,,,,,,,,,,,,,,,,,,,,,,,6173.749119598182,5.578925072957654,96.0
3105.4514210277625,2.806249536716872,1.0,3.906361215875985,11.486797534666639,89480698.0,3105.451559848826,2.806249662917839,1.0,3.9063613765600467,11.486798039470507,89480702.0,,,,,,,,,,,,,,,,,,,,,,,,,6210.902980876588,5.612499199634711,97.0
3124.1401373285744,2.8231376554797842,1.0,3.9278638365211087,11.554350009718288,90019196.0,3124.140276149638,2.823137781680751,1.0,3.92786399720517,11.554350514522152,90019200.0,,,,,,,,,,,,,,,,,,,,,,,,,6248.280413478213,5.646275437160535,98.0
3142.9413333963134,2.840127397571431,1.0,3.9494958480070452,11.622308978084874,90560935.0,3142.9414722173774,2.840127523772398,1.0,3.949496008691107,11.622309482888742,90560939.0,,,,,,,,,,,,,,,,,,,,,,,,,6285.882805613691,5.680254921343829,99.0
3161.8556686310326,2.8572193939966484,1.0,3.9712580537541036,11.690676963785744,91105934.0,3161.855807452097,2.857219520197616,1.0,3.971258214438166,11.690677468589612,91105938.0,,,,,,,,,,,,,,,,,,,,,,,,,6323.71147608313,5.714438914194265,100.0
3180.883837138052,2.87441424421003,1.0,3.9931512170115786,11.75945636463927,91654213.0,3180.88394125385,2.8744143704109972,1.0,3.993151377695641,11.759456869443138,91654216.0,,,,,,,,,,,,,,,,,,,,,,,,,6361.7677783919025,5.7488286146210275,101.0
3200.026498317423,2.891712579216411,1.0,4.015176141199779,11.828649704664791,92205791.0,3200.026602433221,2.8917126738671364,1.0,4.015176261712826,11.828650083267693,92205794.0,,,,,,,,,,,,,,,,,,,,,,,,,6400.053100750643,5.783425253083547,102.0
