internal_EIIglc,internal_g6p_c,internal_pep_c,internal_pyr_c,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,global_volume,global_width,global_length,global_surface_area,time
0.0018,36.412797511504934,-36.23279751150493,36.412797511504934,0.0,0.0,0.955676270891316,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,682.0
0.0018,36.465573647715466,-36.28557364771546,36.465573647715466,0.0,0.0,0.95561202795692,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,683.0
0.0018,36.51834796979159,-36.338347969791585,36.51834796979159,0.0,0.0,0.9555477883436021,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,684.0
0.0018,36.571120477707915,-36.39112047770791,36.571120477707915,0.0,0.0,0.9554835503908232,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,685.0
0.0018,36.62389117139214,-36.44389117139213,36.62389117139214,0.0,0.0,0.9554193140985834,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,686.0
0.0018,36.676660050771964,-36.49666005077196,36.676660050771964,0.0,0.0,0.9553550811274216,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,687.0
0.0018,36.729427115822,-36.54942711582199,36.729427115822,0.0,0.0,0.9552908498167989,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,688.0
0.0018,36.78219236646994,-36.602192366469936,36.78219236646994,0.0,0.0,0.9552266201667152,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,689.0
0.0018,36.8349558026435,-36.65495580264349,36.8349558026435,0.0,0.0,0.9551623938377096,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,690.0
0.0018,36.88771742431728,-36.70771742431727,36.88771742431728,0.0,0.0,0.9550981691692431,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,691.0
0.0018,36.94047723141899,-36.76047723141898,36.94047723141899,0.0,0.0,0.9550339461613155,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,692.0
0.0018,36.993235223876326,-36.81323522387632,36.993235223876326,0.0,0.0,0.9549697264744661,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,693.0
0.0018,37.04599140166392,-36.86599140166391,37.04599140166392,0.0,0.0,0.9549055084481557,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,694.0
0.0018,37.098745764709456,-36.91874576470945,37.098745764709456,0.0,0.0,0.9548412920823843,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,695.0
0.0018,37.151498312940646,-36.97149831294064,37.151498312940646,0.0,0.0,0.954777079037691,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,696.0
0.0018,37.204249046332116,-37.02424904633211,37.204249046332116,0.0,0.0,0.9547128676535368,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,697.0
0.0018,37.25699796481156,-37.076997964811554,37.25699796481156,0.0,0.0,0.9546486579299216,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,698.0
0.0018,37.30974506830668,-37.129745068306676,37.30974506830668,0.0,0.0,0.9545844515273845,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,699.0
0.0018,37.362490356792115,-37.18249035679211,37.362490356792115,0.0,0.0,0.9545202467853864,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,700.0
0.0018,37.41523383019556,-37.235233830195554,37.41523383019556,0.0,0.0,0.9544560437039273,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,701.0
0.0018,37.467975488444715,-37.28797548844471,37.467975488444715,0.0,0.0,0.9543918439435464,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,702.0
0.0018,37.52071533151422,-37.34071533151421,37.52071533151422,0.0,0.0,0.9543276458437044,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,703.0
0.0018,37.57345335933177,-37.393453359331765,37.57345335933177,0.0,0.0,0.9542634494044016,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,704.0
0.0018,37.62618957182507,-37.446189571825066,37.62618957182507,0.0,0.0,0.9541992562861767,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,705.0
0.0018,37.67892396896877,-37.49892396896876,37.67892396896877,0.0,0.0,0.954135064828491,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,706.0
0.0018,37.73165655069055,-37.551656550690545,37.73165655069055,0.0,0.0,0.9540708750313442,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,707.0
0.0018,37.78438731691812,-37.604387316918114,37.78438731691812,0.0,0.0,0.9540066885552756,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,708.0
0.0018,37.837116267626136,-37.65711626762613,37.837116267626136,0.0,0.0,0.953942503739746,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,709.0
0.0018,37.889843402742294,-37.70984340274229,37.889843402742294,0.0,0.0,0.9538783205847554,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,710.0
0.0018,37.94256872219429,-37.76256872219428,37.94256872219429,0.0,0.0,0.9538141407508429,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,711.0
0.0018,37.99529222595678,-37.815292225956775,37.99529222595678,0.0,0.0,0.9537499625774695,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,712.0
0.0018,38.04801391395747,-37.86801391395746,38.04801391395747,0.0,0.0,0.953685786064635,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,713.0
0.0018,38.100733786124046,-37.92073378612404,38.100733786124046,0.0,0.0,0.9536216128728787,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,714.0
0.0018,38.15345184243118,-37.973451842431174,38.15345184243118,0.0,0.0,0.9535574413416614,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,715.0
0.0018,38.20616808280657,-38.026168082806564,38.20616808280657,0.0,0.0,0.9534932714709832,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,716.0
0.0018,38.2588825071779,-38.078882507177894,38.2588825071779,0.0,0.0,0.953429104921383,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,717.0
0.0018,38.311595115519864,-38.13159511551986,38.311595115519864,0.0,0.0,0.9533649400323219,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,718.0
0.0018,38.36430590776015,-38.18430590776014,38.36430590776015,0.0,0.0,0.9533007768037998,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,719.0
0.0018,38.41701488382643,-38.237014883826426,38.41701488382643,0.0,0.0,0.9532366168963557,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,720.0
0.0018,38.469722043693416,-38.28972204369341,38.469722043693416,0.0,0.0,0.9531724586494508,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,721.0
0.0018,38.52242738728879,-38.34242738728879,38.52242738728879,0.0,0.0,0.9531083020630848,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,722.0
0.0018,38.575130914540246,-38.39513091454024,38.575130914540246,0.0,0.0,0.953044148797797,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,723.0
0.0018,38.62783262542247,-38.447832625422464,38.62783262542247,0.0,0.0,0.9529799971930482,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,724.0
0.0018,38.680532519863156,-38.50053251986315,38.680532519863156,0.0,0.0,0.9529158472488384,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,725.0
0.0018,38.73323059778999,-38.553230597789984,38.73323059778999,0.0,0.0,0.9528517006257067,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,726.0
0.0018,38.785926859177685,-38.60592685917768,38.785926859177685,0.0,0.0,0.952787555663114,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,727.0
0.0018,38.83862130395392,-38.658621303953915,38.83862130395392,0.0,0.0,0.9527234123610604,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,728.0
0.0018,38.89131393204639,-38.71131393204638,38.89131393204639,0.0,0.0,0.9526592723800849,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,729.0
0.0018,38.9440047434298,-38.764004743429794,38.9440047434298,0.0,0.0,0.9525951340596484,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,730.0
0.0018,38.996693738031844,-38.81669373803184,38.996693738031844,0.0,0.0,0.9525309973997509,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,731.0
0.0018,39.0493809157802,-38.86938091578019,39.0493809157802,0.0,0.0,0.9524668640609315,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,732.0
0.0018,39.10206627664959,-38.92206627664958,39.10206627664959,0.0,0.0,0.9524027323826512,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,733.0
0.0018,39.1547498205677,-38.974749820567695,39.1547498205677,0.0,0.0,0.9523386023649099,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,734.0
0.0018,39.20743154746222,-39.027431547462214,39.20743154746222,0.0,0.0,0.9522744756682466,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,735.0
0.0018,39.26011145730787,-39.080111457307865,39.26011145730787,0.0,0.0,0.9522103506321224,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,736.0
0.0018,39.31278955003234,-39.132789550032335,39.31278955003234,0.0,0.0,0.9521462272565373,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,737.0
0.0018,39.36546582556331,-39.185465825563305,39.36546582556331,0.0,0.0,0.9520821072020302,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,738.0
0.0018,39.418140283875516,-39.23814028387551,39.418140283875516,0.0,0.0,0.9520179888080622,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,739.0
0.0018,39.47081292489664,-39.290812924896635,39.47081292489664,0.0,0.0,0.9519538720746332,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,740.0
0.0018,39.52348374855437,-39.34348374855436,39.52348374855437,0.0,0.0,0.9518897586622823,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,741.0
0.0018,39.57615275482345,-39.39615275482344,39.57615275482345,0.0,0.0,0.9518256469104704,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,742.0
0.0018,39.62881994363155,-39.44881994363154,39.62881994363155,0.0,0.0,0.9517615368191976,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,743.0
0.0018,39.681485314906354,-39.50148531490635,39.681485314906354,0.0,0.0,0.9516974300490029,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,744.0
0.0018,39.734148868622626,-39.55414886862262,39.734148868622626,0.0,0.0,0.9516333249393472,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,745.0
0.0018,39.78681060470804,-39.60681060470803,39.78681060470804,0.0,0.0,0.9515692214902305,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,746.0
0.0018,39.83947052309026,-39.659470523090256,39.83947052309026,0.0,0.0,0.9515051213621919,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,747.0
0.0018,39.89212862374407,-39.712128623744064,39.89212862374407,0.0,0.0,0.9514410228946923,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,748.0
0.0018,39.94478490659714,-39.764784906597136,39.94478490659714,0.0,0.0,0.9513769260877318,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,749.0
0.0018,39.997439371577144,-39.81743937157714,39.997439371577144,0.0,0.0,0.9513128326018494,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,750.0
0.0018,40.05009201865886,-39.87009201865885,40.05009201865886,0.0,0.0,0.951248740776506,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,751.0
0.0018,40.10274284776995,-39.922742847769946,40.10274284776995,0.0,0.0,0.9511846506117017,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,752.0
0.0018,40.15539185883811,-39.9753918588381,40.15539185883811,0.0,0.0,0.9511205637679754,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,753.0
0.0018,40.2080390518381,-40.02803905183809,40.2080390518381,0.0,0.0,0.9510564785847881,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,754.0
0.0018,40.2606844266976,-40.080684426697594,40.2606844266976,0.0,0.0,0.95099239506214,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,755.0
0.0018,40.31332798334429,-40.13332798334428,40.31332798334429,0.0,0.0,0.9509283148605698,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,756.0
0.0018,40.36596972175295,-40.18596972175294,40.36596972175295,0.0,0.0,0.9508642363195388,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,757.0
0.0018,40.418609641851255,-40.23860964185125,40.418609641851255,0.0,0.0,0.9508001594390467,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,758.0
0.0018,40.471247743566884,-40.29124774356688,40.471247743566884,0.0,0.0,0.9507360858796328,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,759.0
0.0018,40.523884026874626,-40.34388402687462,40.523884026874626,0.0,0.0,0.9506720139807578,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,760.0
0.0018,40.57651849170216,-40.39651849170215,40.57651849170216,0.0,0.0,0.950607943742422,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,761.0
0.0018,40.62915113797715,-40.44915113797715,40.62915113797715,0.0,0.0,0.9505438768251642,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,762.0
0.0018,40.6817819656744,-40.5017819656744,40.6817819656744,0.0,0.0,0.9504798115684454,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,763.0
0.0018,40.73441097472159,-40.554410974721584,40.73441097472159,0.0,0.0,0.9504157479722657,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,764.0
0.0018,40.78703816504638,-40.607038165046376,40.78703816504638,0.0,0.0,0.950351687697164,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,765.0
0.0018,40.83966353662359,-40.65966353662358,40.83966353662359,0.0,0.0,0.9502876290826014,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,766.0
0.0018,40.89228708938088,-40.71228708938087,40.89228708938088,0.0,0.0,0.9502235721285779,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,767.0
0.0018,40.944908823245925,-40.76490882324592,40.944908823245925,0.0,0.0,0.9501595184956324,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,768.0
0.0018,40.997528738193544,-40.81752873819354,40.997528738193544,0.0,0.0,0.950095466523226,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,769.0
0.0018,41.050146834151406,-40.8701468341514,41.050146834151406,0.0,0.0,0.9500314162113586,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,770.0
0.0018,41.102763111047175,-40.92276311104717,41.102763111047175,0.0,0.0,0.9499673692205692,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,771.0
0.0018,41.155377568855684,-40.97537756885568,41.155377568855684,0.0,0.0,0.949903323890319,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,772.0
0.0018,41.207990207504594,-41.02799020750459,41.207990207504594,0.0,0.0,0.9498392802206077,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,773.0
0.0018,41.26060102692158,-41.08060102692157,41.26060102692158,0.0,0.0,0.9497752398719745,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,774.0
0.0018,41.31321002708147,-41.13321002708146,41.31321002708147,0.0,0.0,0.9497112011838804,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,775.0
0.0018,41.36581720791193,-41.185817207911924,41.36581720791193,0.0,0.0,0.9496471641563253,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,776.0
0.0018,41.41842256934063,-41.23842256934062,41.41842256934063,0.0,0.0,0.9495831304498483,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,777.0
0.0018,41.47102611134241,-41.291026111342404,41.47102611134241,0.0,0.0,0.9495190984039104,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,778.0
0.0018,41.52362783384494,-41.343627833844934,41.52362783384494,0.0,0.0,0.9494550680185115,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,779.0
0.0018,41.57622773677588,-41.39622773677587,41.57622773677588,0.0,0.0,0.9493910409541908,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,780.0
0.0018,41.62882582011008,-41.44882582011007,41.62882582011008,0.0,0.0,0.9493270155504091,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,781.0
0.0018,41.68142208377521,-41.5014220837752,41.68142208377521,0.0,0.0,0.9492629918071664,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,782.0
0.0018,41.73401652769893,-41.55401652769892,41.73401652769893,0.0,0.0,0.9491989713850019,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,783.0
0.0018,41.78660915185609,-41.606609151856084,41.78660915185609,0.0,0.0,0.9491349526233763,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,784.0
0.0018,41.83919995617436,-41.659199956174355,41.83919995617436,0.0,0.0,0.9490709355222898,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,785.0
0.0018,41.89178894058141,-41.7117889405814,41.89178894058141,0.0,0.0,0.9490069217422814,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,786.0
0.0018,41.94437610505209,-41.76437610505209,41.94437610505209,0.0,0.0,0.948942909622812,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,787.0
0.0018,41.99696144951408,-41.816961449514075,41.99696144951408,0.0,0.0,0.9488788991638817,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,788.0
0.0018,42.04954497389503,-41.869544973895024,42.04954497389503,0.0,0.0,0.9488148920260294,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,789.0
0.0018,42.10212667816982,-41.92212667816981,42.10212667816982,0.0,0.0,0.9487508865487162,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,790.0
0.0018,42.1547065622661,-41.97470656226609,42.1547065622661,0.0,0.0,0.948686882731942,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,791.0
0.0018,42.20728462611154,-42.02728462611153,42.20728462611154,0.0,0.0,0.9486228822362459,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,792.0
0.0018,42.25986086968102,-42.07986086968101,42.25986086968102,0.0,0.0,0.9485588834010888,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,793.0
0.0018,42.3124352929022,-42.132435292902194,42.3124352929022,0.0,0.0,0.9484948862264708,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,794.0
0.0018,42.36500789570274,-42.18500789570273,42.36500789570274,0.0,0.0,0.9484308923729309,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,795.0
0.0018,42.417578678057524,-42.23757867805752,42.417578678057524,0.0,0.0,0.94836690017993,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,796.0
0.0018,42.470147639894215,-42.29014763989421,42.470147639894215,0.0,0.0,0.9483029096474681,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,797.0
0.0018,42.52271478114047,-42.342714781140465,42.52271478114047,0.0,0.0,0.9482389224360843,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,798.0
0.0018,42.57528010177119,-42.395280101771185,42.57528010177119,0.0,0.0,0.9481749368852396,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,799.0
0.0018,42.62784360171403,-42.44784360171402,42.62784360171403,0.0,0.0,0.9481109529949339,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,800.0
0.0018,42.680405280896636,-42.50040528089663,42.680405280896636,0.0,0.0,0.9480469724257062,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,801.0
0.0018,42.73296513929393,-42.552965139293924,42.73296513929393,0.0,0.0,0.9479829935170176,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,802.0
0.0018,42.785523176833564,-42.60552317683356,42.785523176833564,0.0,0.0,0.9479190162688681,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,803.0
0.0018,42.83807939344319,-42.65807939344318,42.83807939344319,0.0,0.0,0.9478550423417966,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,804.0
0.0018,42.89063378909773,-42.71063378909772,42.89063378909773,0.0,0.0,0.9477910700752642,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,805.0
0.0018,42.94318636372483,-42.76318636372482,42.94318636372483,0.0,0.0,0.9477270994692708,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,806.0
0.0018,42.99573711725214,-42.815737117252134,42.99573711725214,0.0,0.0,0.9476631321843555,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,807.0
0.0018,43.04828604965459,-42.868286049654586,43.04828604965459,0.0,0.0,0.9475991665599792,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,808.0
0.0018,43.10083316085984,-42.920833160859836,43.10083316085984,0.0,0.0,0.947535202596142,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,809.0
0.0018,43.153378450795536,-42.97337845079553,43.153378450795536,0.0,0.0,0.9474712419533828,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,810.0
0.0018,43.205921919436605,-43.0259219194366,43.205921919436605,0.0,0.0,0.9474072829711627,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,811.0
0.0018,43.2584635667107,-43.078463566710695,43.2584635667107,0.0,0.0,0.9473433256494816,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,812.0
0.0018,43.31100339254548,-43.13100339254547,43.31100339254548,0.0,0.0,0.9472793716488787,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,813.0
0.0018,43.36354139691588,-43.18354139691587,43.36354139691588,0.0,0.0,0.9472154193088147,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,814.0
0.0018,43.41607757974955,-43.23607757974954,43.41607757974955,0.0,0.0,0.9471514686292898,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,815.0
0.0018,43.468611940974135,-43.28861194097413,43.468611940974135,0.0,0.0,0.947087521270843,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,816.0
0.0018,43.521144480564594,-43.34114448056459,43.521144480564594,0.0,0.0,0.9470235755729352,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,817.0
0.0018,43.57367519844857,-43.39367519844856,43.57367519844857,0.0,0.0,0.9469596315355664,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,818.0
0.0018,43.626204094553714,-43.44620409455371,43.626204094553714,0.0,0.0,0.9468956908192757,1.0,1.2172727272727275,1.0,1.8832131064245905,5.130890296890058,819.0
